date,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level,location,flood_severity,drought_severity,elevation,slope,soil_type,3d_precip_sum,7d_precip_avg,temp_range,temp_7d_avg,river_flow_3d_diff,groundwater_7d_avg,days_since_rain
2024-04-21,41.0,28.0,0.0,8.88,1,27,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,3.0,0.0,21
2024-04-20,41.0,28.0,0.0,8.88,1,28,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,4.0,0.0,22
2024-04-19,41.0,28.0,0.0,8.88,1,28,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,3.0,0.0,23
2024-04-18,41.0,28.0,0.0,8.88,1,28,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,24
2024-04-17,41.0,28.0,0.0,8.88,1,29,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,25
2024-04-16,41.0,28.0,0.0,8.88,1,31,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,3.0,0.0,26
2024-04-15,41.0,28.0,0.0,8.88,1,32,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,4.0,0.0,27
2024-04-14,41.0,28.0,0.0,8.88,1,32,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,3.0,0.0,28
2024-04-13,41.0,28.0,0.0,8.88,1,33,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,2.0,0.0,29
2024-04-12,41.0,28.0,0.0,8.88,1,33,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,30
2024-04-11,41.0,28.0,0.0,8.88,1,32,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,0.0,0.0,31
2024-04-10,41.0,28.0,0.0,8.88,1,31,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-2.0,0.0,32
2024-04-09,41.0,28.0,0.0,8.88,1,31,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-2.0,0.0,33
2024-04-08,41.0,28.0,0.0,8.88,1,29,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-3.0,0.0,34
2024-04-07,41.0,28.0,0.0,8.88,1,29,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-2.0,0.0,35
2024-04-06,41.0,28.0,0.0,8.88,0,30,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-1.0,0.0,36
2024-04-05,41.0,28.0,0.0,8.88,0,30,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,37
2024-04-04,41.0,28.0,0.0,8.88,0,31,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,2.0,0.0,38
2024-04-03,41.0,25.0,0.0,8.88,0,31,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,41.0,1.0,0.0,39
2024-04-02,40.0,25.0,0.0,8.88,0,31,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.857142857142854,1.0,0.0,40
2024-04-01,40.0,25.0,0.0,8.88,0,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.714285714285715,1.0,0.0,41
2024-03-31,40.0,25.0,0.0,8.88,0,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.57142857142857,1.0,0.0,42
2024-03-30,40.0,25.0,0.0,8.88,0,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.42857142857143,1.0,0.0,43
2024-03-29,40.0,25.0,0.0,8.88,0,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.285714285714285,0.0,0.0,44
2024-03-28,40.0,25.0,0.0,8.88,0,33,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.142857142857146,1.0,0.0,45
2024-03-27,40.0,25.0,0.0,8.88,0,33,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,46
2024-03-26,40.0,25.0,0.0,8.88,0,34,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,2.0,0.0,47
2024-03-25,40.0,25.0,0.0,8.88,0,34,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,48
2024-03-24,40.0,25.0,0.0,8.88,0,35,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,2.0,0.0,49
2024-03-23,40.0,25.0,0.0,8.88,0,35,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,50
2024-03-22,40.0,25.0,0.0,8.88,0,35,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,51
2024-03-21,40.0,25.0,0.0,8.88,0,36,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,52
2024-03-20,40.0,25.0,0.0,8.88,0,36,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,53
2024-03-19,40.0,25.0,0.0,8.88,0,36,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,54
2024-03-18,40.0,25.0,0.0,8.88,0,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,55
2024-03-17,40.0,25.0,0.0,8.88,0,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,56
2024-03-16,40.0,25.0,0.0,8.88,0,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,57
2024-03-15,40.0,25.0,0.0,8.88,0,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,0.0,0.0,58
2024-03-14,40.0,25.0,0.0,8.88,0,38,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,59
2024-03-13,40.0,25.0,0.0,8.88,0,38,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,60
2024-03-12,40.0,25.0,0.0,8.88,0,38,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,61
2024-03-11,40.0,25.0,0.0,8.88,0,39,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,62
2024-03-10,40.0,25.0,0.0,8.88,0,39,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,63
2024-03-09,40.0,25.0,0.0,8.88,0,39,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,64
2024-03-08,40.0,25.0,0.0,8.88,0,39,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,0.0,0.0,65
2024-03-07,40.0,25.0,0.0,8.88,0,39,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,0.0,0.0,66
2024-03-06,40.0,25.0,0.0,8.88,0,40,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,67
2024-03-05,40.0,25.0,0.0,8.88,0,40,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,68
2024-03-04,37.0,25.0,0.0,8.88,0,41,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,39.57142857142857,2.0,0.0,69
2024-03-03,37.0,25.0,0.0,8.88,0,41,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,39.142857142857146,1.0,0.0,70
2024-03-02,37.0,25.0,0.0,8.88,0,42,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,38.714285714285715,2.0,0.0,71
2024-03-01,37.0,25.0,0.0,8.88,0,42,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,38.285714285714285,1.0,0.0,72
2024-02-29,37.0,25.0,0.0,8.88,0,43,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,37.857142857142854,2.0,0.0,73
2024-02-28,37.0,25.0,0.0,8.88,0,44,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,37.42857142857143,2.0,0.0,74
2024-02-27,37.0,25.0,0.0,8.88,0,44,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,37.0,2.0,0.0,75
2024-02-26,37.0,25.0,0.0,8.88,0,45,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,37.0,2.0,0.0,76
2024-02-25,37.0,21.0,0.0,8.88,0,45,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,77
2024-02-24,37.0,21.0,0.0,8.88,0,46,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,78
2024-02-23,37.0,21.0,0.0,8.88,0,46,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,79
2024-02-22,37.0,21.0,0.0,8.88,0,47,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,80
2024-02-21,37.0,21.0,0.0,8.88,0,47,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,81
2024-02-20,37.0,21.0,0.0,8.88,0,49,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,3.0,0.0,82
2024-02-19,37.0,21.0,0.0,8.88,0,49,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,83
2024-02-18,37.0,21.0,0.0,8.88,0,50,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,3.0,0.0,84
2024-02-17,37.0,21.0,0.0,8.88,0,50,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,85
2024-02-16,37.0,21.0,0.0,8.88,0,50,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,86
2024-02-15,37.0,21.0,0.0,8.88,0,50,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,0.0,0.0,87
2024-02-14,37.0,21.0,0.0,10.35,0,51,0,37.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,88
2024-02-13,37.0,21.0,0.0,10.35,0,52,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,89
2024-02-12,37.0,21.0,0.0,10.35,0,53,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,3.0,0.0,90
2024-02-11,37.0,21.0,0.0,10.35,0,53,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,91
2024-02-10,37.0,21.0,0.0,10.35,0,53,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,92
2024-02-09,37.0,21.0,0.0,10.35,0,55,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,93
2024-02-08,37.0,21.0,0.0,10.35,0,55,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,94
2024-02-07,37.0,21.0,0.0,10.35,0,56,0,38.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,3.0,0.0,95
2024-02-06,37.0,21.0,0.0,10.35,0,56,0,40.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,1.0,0.0,96
2024-02-05,37.0,21.0,0.0,10.35,0,57,0,40.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,97
2024-02-04,37.0,21.0,0.0,10.35,0,58,0,40.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,37.0,2.0,0.0,98
2024-02-03,37.0,19.0,0.0,10.35,0,60,0,40.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,4.0,0.0,99
2024-02-02,37.0,19.0,0.0,10.35,0,60,0,40.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,3.0,0.0,100
2024-02-01,37.0,19.0,0.0,10.35,0,61,0,41.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,3.0,0.0,101
2024-01-31,37.0,19.0,0.0,12.14,0,62,0,41.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,2.0,0.0,102
2024-01-30,37.0,19.0,0.0,12.14,0,62,0,41.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,2.0,0.0,103
2024-01-29,37.0,19.0,0.0,12.14,0,62,0,41.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,1.0,0.0,104
2024-01-28,37.0,19.0,0.0,12.14,0,63,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,18.0,37.0,1.0,0.0,105
2024-01-27,33.0,19.0,0.0,12.14,0,63,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,36.42857142857143,1.0,0.0,106
2024-01-26,33.0,19.0,0.0,12.14,0,65,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,35.857142857142854,3.0,0.0,107
2024-01-25,33.0,19.0,0.0,12.14,0,66,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,35.285714285714285,3.0,0.0,108
2024-01-24,33.0,19.0,0.0,12.14,0,67,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,34.714285714285715,4.0,0.0,109
2024-01-23,33.0,19.0,0.0,12.14,0,69,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,34.142857142857146,4.0,0.0,110
2024-01-22,33.0,19.0,0.0,12.14,0,69,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.57142857142857,3.0,0.0,111
2024-01-21,33.0,19.0,0.0,12.14,0,69,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,2.0,0.0,112
2024-01-20,33.0,19.0,0.0,12.14,0,70,0,42.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,1.0,0.0,113
2024-01-19,33.0,19.0,0.0,14.78,0,71,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,2.0,0.0,114
2024-01-18,33.0,19.0,0.0,14.78,0,73,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,4.0,0.0,115
2024-01-17,33.0,19.0,0.0,14.78,0,73,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,116
2024-01-16,33.0,19.0,0.0,14.78,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,117
2024-01-15,33.0,19.0,0.0,14.78,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,1.0,0.0,118
2024-01-14,33.0,19.0,0.0,14.78,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,1.0,0.0,119
2024-01-13,33.0,19.0,0.0,14.78,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,120
2024-01-12,33.0,19.0,0.0,14.78,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,121
2024-01-11,33.0,19.0,0.0,14.78,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,122
2024-01-10,33.0,19.0,0.0,17.65,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,123
2024-01-09,33.0,19.0,0.0,17.65,0,74,0,44.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,124
2024-01-08,33.0,19.0,0.0,17.65,0,74,0,46.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,125
2024-01-07,33.0,19.0,0.0,17.65,0,74,0,46.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,126
2024-01-06,33.0,19.0,0.0,17.65,0,74,0,46.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,127
2024-01-05,33.0,19.0,0.0,17.65,0,74,0,46.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,128
2024-01-04,33.0,19.0,0.0,17.65,0,74,0,46.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,0.0,0.0,129
2024-01-03,33.0,19.0,0.0,19.56,0,76,0,47.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,2.0,0.0,130
2024-01-02,33.0,19.0,0.0,19.56,0,77,0,47.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,131
2024-01-01,33.0,19.0,0.0,19.56,0,79,0,47.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,5.0,0.0,132
2023-12-31,33.0,19.0,0.0,19.56,0,80,0,47.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,4.0,0.0,133
2023-12-30,33.0,19.0,0.0,22.22,0,81,0,47.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,4.0,0.0,134
2023-12-29,33.0,19.0,0.0,22.22,0,83,0,49.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,4.0,0.0,135
2023-12-28,33.0,19.0,0.0,22.22,0,83,0,49.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,136
2023-12-27,33.0,19.0,0.0,22.22,0,83,0,49.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,2.0,0.0,137
2023-12-26,33.0,19.0,0.0,22.22,0,84,0,51.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,1.0,0.0,138
2023-12-25,33.0,19.0,0.0,22.22,0,84,0,51.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,1.0,0.0,139
2023-12-24,33.0,19.0,0.0,22.22,0,86,0,51.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,140
2023-12-23,33.0,19.0,0.0,24.55,0,87,0,51.5,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,141
2023-12-22,33.0,19.0,0.0,24.55,0,87,0,54.0,Yagoua,0,1,330,3,silty,0.0,0.0,14.0,33.0,3.0,0.0,142
2023-12-21,33.0,20.0,0.0,24.55,0,87,0,54.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,1.0,0.0,143
2023-12-20,33.0,20.0,0.0,24.55,0,90,0,54.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,3.0,0.0,144
2023-12-19,33.0,20.0,0.0,24.55,0,90,0,54.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,3.0,0.0,145
2023-12-18,33.0,20.0,0.0,24.55,0,90,0,56.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,3.0,0.0,146
2023-12-17,33.0,20.0,0.0,24.55,0,92,0,56.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,2.0,0.0,147
2023-12-16,33.0,20.0,0.0,26.31,0,95,0,56.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,5.0,0.0,148
2023-12-15,33.0,20.0,0.0,26.31,0,98,0,56.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,8.0,0.0,149
2023-12-14,33.0,20.0,0.0,26.31,0,100,0,58.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,8.0,0.0,150
2023-12-13,33.0,20.0,0.0,26.31,0,102,0,58.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,7.0,0.0,151
2023-12-12,33.0,20.0,0.0,26.31,0,105,0,58.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,7.0,0.0,152
2023-12-11,33.0,20.0,0.0,26.31,0,105,0,58.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,5.0,0.0,153
2023-12-10,33.0,20.0,0.0,28.12,0,107,0,59.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,5.0,0.0,154
2023-12-09,33.0,20.0,0.0,31.12,0,107,0,59.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,2.0,0.0,155
2023-12-08,33.0,20.0,0.0,31.12,0,107,0,59.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,2.0,0.0,156
2023-12-07,33.0,20.0,0.0,31.12,0,107,0,59.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,0.0,0.0,157
2023-12-06,33.0,20.0,0.0,31.12,0,109,0,59.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,2.0,0.0,158
2023-12-05,33.0,20.0,0.0,31.12,0,115,0,59.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,33.0,8.0,0.0,159
2023-12-04,36.0,20.0,0.0,34.12,0,115,0,61.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,33.42857142857143,8.0,0.0,160
2023-12-03,36.0,20.0,0.0,34.12,0,122,0,61.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,33.857142857142854,13.0,0.0,161
2023-12-02,36.0,20.0,0.0,34.12,0,122,0,61.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,34.285714285714285,7.0,0.0,162
2023-12-01,36.0,20.0,0.0,36.09,0,124,0,61.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,34.714285714285715,9.0,0.0,163
2023-11-30,36.0,20.0,0.0,36.09,0,131,0,61.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,35.142857142857146,9.0,0.0,164
2023-11-29,36.0,20.0,0.0,36.09,0,133,0,61.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,35.57142857142857,11.0,0.0,165
2023-11-28,36.0,20.0,0.0,36.09,0,139,0,61.0,Yagoua,0,0,330,3,silty,0.0,0.0,16.0,36.0,15.0,0.0,166
2023-11-27,36.0,20.0,0.0,41.67,0,141,0,61.0,Yagoua,0,0,330,3,silty,0.0,0.0,16.0,36.0,10.0,0.0,167
2023-11-26,36.0,23.0,0.0,41.67,0,141,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,8.0,0.0,168
2023-11-25,36.0,23.0,0.0,41.67,0,146,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,7.0,0.0,169
2023-11-24,36.0,23.0,0.0,41.67,0,152,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,11.0,0.0,170
2023-11-23,36.0,23.0,0.0,41.67,0,154,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,13.0,0.0,171
2023-11-22,36.0,23.0,0.0,45.77,0,162,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,16.0,0.0,172
2023-11-21,36.0,23.0,0.0,45.77,0,164,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,12.0,0.0,173
2023-11-20,36.0,23.0,0.0,45.77,0,172,0,63.5,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,18.0,0.0,174
2023-11-19,36.0,23.0,0.0,45.77,0,178,0,65.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,16.0,0.0,175
2023-11-18,36.0,23.0,0.0,45.77,0,183,0,65.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,19.0,0.0,176
2023-11-17,36.0,23.0,0.0,34.42,0,185,0,65.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,13.0,0.0,177
2023-11-16,36.0,23.0,0.0,49.42,0,191,0,65.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,13.0,0.0,178
2023-11-15,36.0,23.0,0.0,49.42,0,196,0,65.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,13.0,0.0,179
2023-11-14,36.0,23.0,0.0,49.42,0,202,0,67.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,17.0,0.0,180
2023-11-13,36.0,23.0,0.0,49.42,0,207,0,67.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,16.0,0.0,181
2023-11-12,36.0,23.0,0.0,49.42,0,216,0,67.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,20.0,0.0,182
2023-11-11,36.0,23.0,0.0,49.42,0,223,0,67.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,21.0,0.0,183
2023-11-10,36.0,23.0,0.0,53.42,0,225,0,67.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,18.0,0.0,184
2023-11-09,36.0,23.0,0.0,53.42,0,237,0,67.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,21.0,0.0,185
2023-11-08,36.0,23.0,0.0,53.42,0,237,0,68.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,14.0,0.0,186
2023-11-07,36.0,23.0,0.0,56.35,0,237,0,68.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,12.0,0.0,187
2023-11-06,36.0,23.0,0.0,56.35,0,249,0,68.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,12.0,0.0,188
2023-11-05,36.0,23.0,0.0,56.35,0,237,0,68.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,0.0,0.0,189
2023-11-04,36.0,23.0,0.0,56.35,0,237,0,68.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,0.0,0.0,190
2023-11-03,36.0,23.0,0.0,58.87,0,247,0,69.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,-2.0,0.0,191
2023-11-02,36.0,23.0,0.0,58.87,0,256,0,69.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,19.0,0.0,192
2023-11-01,36.0,23.0,0.0,58.87,0,269,0,69.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,32.0,0.0,193
2023-10-31,36.0,23.0,0.0,58.87,0,297,0,69.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,50.0,0.0,194
2023-10-30,36.0,23.0,0.0,61.47,0,297,0,69.0,Yagoua,0,0,330,3,silty,0.0,0.0,13.0,36.0,41.0,0.0,195
2023-10-29,35.0,23.0,0.0,61.47,0,309,0,69.0,Yagoua,0,0,330,3,silty,0.0,0.0,12.0,35.857142857142854,40.0,0.0,196
2023-10-28,35.0,23.0,0.0,61.47,1,322,0,70.0,Yagoua,0,0,330,3,silty,0.0,0.0,12.0,35.714285714285715,25.0,0.0,197
2023-10-27,35.0,23.0,0.0,63.54,1,346,0,70.0,Yagoua,0,0,330,3,silty,0.0,0.0,12.0,35.57142857142857,49.0,0.0,198
2023-10-26,35.0,24.0,0.0,63.54,1,361,0,70.0,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.42857142857143,52.0,0.0,199
2023-10-25,35.0,24.0,0.0,63.54,1,373,0,70.0,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.285714285714285,51.0,0.0,200
