location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level
Yagoua,330,3,silty,2023-12-28,0,1,33.0,19.0,0.0,22.22,0,83,0,49.0
Yagoua,330,3,silty,2023-12-27,0,1,33.0,19.0,0.0,22.22,0,83,0,49.0
Yagoua,330,3,silty,2023-12-26,0,1,33.0,19.0,0.0,22.22,0,84,0,51.5
Yagoua,330,3,silty,2023-12-25,0,1,33.0,19.0,0.0,22.22,0,84,0,51.5
Yagoua,330,3,silty,2023-12-24,0,1,33.0,19.0,0.0,22.22,0,86,0,51.5
Yagoua,330,3,silty,2023-12-23,0,1,33.0,19.0,0.0,24.55,0,87,0,51.5
Yagoua,330,3,silty,2023-12-22,0,1,33.0,19.0,0.0,24.55,0,87,0,54.0
Yagoua,330,3,silty,2023-12-21,0,1,33.0,20.0,0.0,24.55,0,87,0,54.0
Yagoua,330,3,silty,2023-12-20,0,1,33.0,20.0,0.0,24.55,0,90,0,54.0
Yagoua,330,3,silty,2023-12-19,0,1,33.0,20.0,0.0,24.55,0,90,0,54.0
Yagoua,330,3,silty,2023-12-18,0,1,33.0,20.0,0.0,24.55,0,90,0,56.0
Yagoua,330,3,silty,2023-12-17,0,1,33.0,20.0,0.0,24.55,0,92,0,56.0
Yagoua,330,3,silty,2023-12-16,0,1,33.0,20.0,0.0,26.31,0,95,0,56.0
Yagoua,330,3,silty,2023-12-15,0,1,33.0,20.0,0.0,26.31,0,98,0,56.0
Yagoua,330,3,silty,2023-12-14,0,1,33.0,20.0,0.0,26.31,0,100,0,58.0
Yagoua,330,3,silty,2023-12-13,0,1,33.0,20.0,0.0,26.31,0,102,0,58.0
Yagoua,330,3,silty,2023-12-12,0,1,33.0,20.0,0.0,26.31,0,105,0,58.0
Yagoua,330,3,silty,2023-12-11,0,1,33.0,20.0,0.0,26.31,0,105,0,58.0
Yagoua,330,3,silty,2023-12-10,0,1,33.0,20.0,0.0,28.12,0,107,0,59.0
Yagoua,330,3,silty,2023-12-09,0,1,33.0,20.0,0.0,31.12,0,107,0,59.0
Yagoua,330,3,silty,2023-12-08,0,1,33.0,20.0,0.0,31.12,0,107,0,59.0
Yagoua,330,3,silty,2023-12-07,0,1,33.0,20.0,0.0,31.12,0,107,0,59.0
Yagoua,330,3,silty,2023-12-06,0,1,33.0,20.0,0.0,31.12,0,109,0,59.0
Yagoua,330,3,silty,2023-12-05,0,1,33.0,20.0,0.0,31.12,0,115,0,59.0
Yagoua,330,3,silty,2023-12-04,0,1,36.0,20.0,0.0,34.12,0,115,0,61.0
Yagoua,330,3,silty,2023-12-03,0,1,36.0,20.0,0.0,34.12,0,122,0,61.0
Yagoua,330,3,silty,2023-12-02,0,1,36.0,20.0,0.0,34.12,0,122,0,61.0
Yagoua,330,3,silty,2023-12-01,0,1,36.0,20.0,0.0,36.09,0,124,0,61.0
Yagoua,330,3,silty,2023-11-30,0,1,36.0,20.0,0.0,36.09,0,131,0,61.0
Yagoua,330,3,silty,2023-11-29,0,1,36.0,20.0,0.0,36.09,0,133,0,61.0
Yagoua,330,3,silty,2023-11-28,0,0,36.0,20.0,0.0,36.09,0,139,0,61.0
Yagoua,330,3,silty,2023-11-27,0,0,36.0,20.0,0.0,41.67,0,141,0,61.0
Yagoua,330,3,silty,2023-11-26,0,0,36.0,23.0,0.0,41.67,0,141,0,63.5
Yagoua,330,3,silty,2023-11-25,0,0,36.0,23.0,0.0,41.67,0,146,0,63.5
Yagoua,330,3,silty,2023-11-24,0,0,36.0,23.0,0.0,41.67,0,152,0,63.5
Yagoua,330,3,silty,2023-11-23,0,0,36.0,23.0,0.0,41.67,0,154,0,63.5
Yagoua,330,3,silty,2023-11-22,0,0,36.0,23.0,0.0,45.77,0,162,0,63.5
Yagoua,330,3,silty,2023-11-21,0,0,36.0,23.0,0.0,45.77,0,164,0,63.5
Yagoua,330,3,silty,2023-11-20,0,0,36.0,23.0,0.0,45.77,0,172,0,63.5
Yagoua,330,3,silty,2023-11-19,0,0,36.0,23.0,0.0,45.77,0,178,0,65.0
Yagoua,330,3,silty,2023-11-18,0,0,36.0,23.0,0.0,45.77,0,183,0,65.0
Yagoua,330,3,silty,2023-11-17,0,0,36.0,23.0,0.0,34.42,0,185,0,65.0
Yagoua,330,3,silty,2023-11-16,0,0,36.0,23.0,0.0,49.42,0,191,0,65.0
Yagoua,330,3,silty,2023-11-15,0,0,36.0,23.0,0.0,49.42,0,196,0,65.0
Yagoua,330,3,silty,2023-11-14,0,0,36.0,23.0,0.0,49.42,0,202,0,67.0
Yagoua,330,3,silty,2023-11-13,0,0,36.0,23.0,0.0,49.42,0,207,0,67.0
Yagoua,330,3,silty,2023-11-12,0,0,36.0,23.0,0.0,49.42,0,216,0,67.0
Yagoua,330,3,silty,2023-11-11,0,0,36.0,23.0,0.0,49.42,0,223,0,67.0
Yagoua,330,3,silty,2023-11-10,0,0,36.0,23.0,0.0,53.42,0,225,0,67.0
Yagoua,330,3,silty,2023-11-09,0,0,36.0,23.0,0.0,53.42,0,237,0,67.0
Yagoua,330,3,silty,2023-11-08,0,0,36.0,23.0,0.0,53.42,0,237,0,68.0
Yagoua,330,3,silty,2023-11-07,0,0,36.0,23.0,0.0,56.35,0,237,0,68.0
Yagoua,330,3,silty,2023-11-06,0,0,36.0,23.0,0.0,56.35,0,249,0,68.0
Yagoua,330,3,silty,2023-11-05,0,0,36.0,23.0,0.0,56.35,0,237,0,68.0
Yagoua,330,3,silty,2023-11-04,0,0,36.0,23.0,0.0,56.35,0,237,0,68.0
Yagoua,330,3,silty,2023-11-03,0,0,36.0,23.0,0.0,58.87,0,247,0,69.0
Yagoua,330,3,silty,2023-11-02,0,0,36.0,23.0,0.0,58.87,0,256,0,69.0
Yagoua,330,3,silty,2023-11-01,0,0,36.0,23.0,0.0,58.87,0,269,0,69.0
Yagoua,330,3,silty,2023-10-31,0,0,36.0,23.0,0.0,58.87,0,297,0,69.0
Yagoua,330,3,silty,2023-10-30,0,0,36.0,23.0,0.0,61.47,0,297,0,69.0
Yagoua,330,3,silty,2023-10-29,0,0,35.0,23.0,0.0,61.47,0,309,0,69.0
Yagoua,330,3,silty,2023-10-28,0,0,35.0,23.0,0.0,61.47,1,322,0,70.0
Yagoua,330,3,silty,2023-10-27,0,0,35.0,23.0,0.0,63.54,1,346,0,70.0
Yagoua,330,3,silty,2023-10-26,0,0,35.0,24.0,0.0,63.54,1,361,0,70.0
Yagoua,330,3,silty,2023-10-25,0,0,35.0,24.0,0.0,63.54,1,373,0,70.0
Yagoua,330,3,silty,2023-10-24,0,0,35.0,24.0,0.0,63.54,1,379,0,72.0
Yagoua,330,3,silty,2023-10-23,0,0,35.0,24.0,0.0,65.65,1,389,0,75.0
Yagoua,330,3,silty,2023-10-22,0,0,35.0,24.0,0.0,65.65,1,401,0,76.0
Yagoua,330,3,silty,2023-10-21,0,0,35.0,24.0,0.0,65.65,1,408,0,76.0
Yagoua,330,3,silty,2023-10-20,0,0,35.0,24.0,0.0,65.65,0,408,0,76.0
Yagoua,330,3,silty,2023-10-19,0,0,35.0,24.0,0.0,68.77,1,384,0,76.0
Yagoua,330,3,silty,2023-10-18,0,0,35.0,24.0,0.0,68.77,1,384,0,77.0
Yagoua,330,3,silty,2023-10-17,0,0,35.0,24.0,0.0,68.77,1,398,0,77.5
Yagoua,330,3,silty,2023-10-16,0,0,35.0,24.0,0.0,68.77,1,405,0,77.5
Yagoua,330,3,silty,2023-10-15,0,0,35.0,24.0,0.0,70.89,1,421,0,77.5
Yagoua,330,3,silty,2023-10-14,0,0,35.0,24.0,0.0,70.89,1,-999,0,77.5
Yagoua,330,3,silty,2023-10-13,0,0,35.0,24.0,0.0,70.89,0,475,0,78.0
Yagoua,330,3,silty,2023-10-12,0,0,35.0,24.0,0.0,70.89,0,492,0,78.0
Yagoua,330,3,silty,2023-10-11,0,0,35.0,24.0,0.0,70.89,1,517,0,78.0
Yagoua,330,3,silty,2023-10-10,0,0,35.0,24.0,0.0,73.0,1,539,0,78.0
Yagoua,330,3,silty,2023-10-09,0,0,35.0,24.0,0.0,73.0,1,539,0,78.0
Yagoua,330,3,silty,2023-10-08,0,0,35.0,24.0,0.0,73.0,1,535,0,78.5
Yagoua,330,3,silty,2023-10-07,0,0,35.0,24.0,0.0,75.41,1,565,0,78.5
Yagoua,330,3,silty,2023-10-06,0,0,35.0,24.0,0.0,75.41,1,592,0,78.5
Yagoua,330,3,silty,2023-10-05,0,0,35.0,24.0,0.0,75.41,1,615,0,78.5
Yagoua,330,3,silty,2023-10-04,0,0,35.0,24.0,0.0,76.22,1,623,0,78.5
Yagoua,330,3,silty,2023-10-03,0,0,35.0,24.0,0.0,76.22,0,635,0,78.5
Yagoua,330,3,silty,2023-10-02,1,0,35.0,24.0,0.0,76.22,0,643,0,79.0
Yagoua,330,3,silty,2023-10-01,1,0,34.0,23.8,0.0,78.34,0,651,0,79.0
Yagoua,330,3,silty,2023-09-30,1,0,32.7,23.6,0.0,79.68,0,659,0,79.0
Yagoua,330,3,silty,2023-09-29,1,0,32.5,23.4,0.0,80.43,1,692,0,79.0
Yagoua,330,3,silty,2023-09-28,1,0,32.4,23.4,0.0,80.43,1,704,0,80.5
Yagoua,330,3,silty,2023-09-27,1,0,32.0,23.4,0.0,81.32,1,717,0,80.5
Yagoua,330,3,silty,2023-09-26,1,0,32.0,23.4,0.0,82.07,1,730,0,80.5
Yagoua,330,3,silty,2023-09-25,1,0,32.0,23.1,0.0,82.07,1,782,0,80.5
Yagoua,330,3,silty,2023-09-24,1,0,32.1,23.1,0.0,82.07,1,813,0,80.5
Yagoua,330,3,silty,2023-09-23,1,0,32.0,23.1,0.0,82.64,1,826,0,80.5
Yagoua,330,3,silty,2023-09-22,1,0,32.0,23.1,4.2,82.64,1,822,0,82.0
Yagoua,330,3,silty,2023-09-21,1,0,32.0,23.1,0.0,82.64,1,813,0,82.0
Yagoua,330,3,silty,2023-09-20,1,0,32.0,23.1,3.14,82.64,1,804,0,82.0
Yagoua,330,3,silty,2023-09-19,1,0,32.0,23.1,2.89,82.64,1,808,0,82.0
Yagoua,330,3,silty,2023-09-18,1,0,32.0,23.1,0.0,83.112,1,813,0,82.0
Yagoua,330,3,silty,2023-09-17,1,0,31.5,23.4,3.65,83.112,1,817,0,82.0
Yagoua,330,3,silty,2023-09-16,1,0,31.5,23.4,7.44,83.112,1,822,0,82.0
Yagoua,330,3,silty,2023-09-15,1,0,31.5,23.4,7.87,83.112,1,831,0,82.0
Yagoua,330,3,silty,2023-09-14,1,0,31.5,23.4,8.55,83.112,1,813,0,84.0
Yagoua,330,3,silty,2023-09-13,1,0,32.5,23.4,8.55,83.112,1,795,0,84.0
Yagoua,330,3,silty,2023-09-12,1,0,32.7,23.4,8.55,84.61,1,795,0,84.0
Yagoua,330,3,silty,2023-09-11,1,0,32.7,23.5,8.55,84.61,1,768,0,84.0
Yagoua,330,3,silty,2023-09-10,1,0,32.7,23.4,9.14,84.61,1,768,0,84.0
Yagoua,330,3,silty,2023-09-09,1,0,32.7,23.4,0.0,84.61,1,755,0,84.0
Yagoua,330,3,silty,2023-09-08,1,0,32.7,23.4,0.0,84.61,1,742,0,86.0
Yagoua,330,3,silty,2023-09-07,1,0,32.9,23.4,4.55,84.61,1,734,0,87.0
Yagoua,330,3,silty,2023-09-06,1,0,32.4,23.6,6.98,84.61,1,725,0,89.0
Yagoua,330,3,silty,2023-09-05,1,0,32.4,23.4,6.98,84.61,1,717,0,90.0
Yagoua,330,3,silty,2023-09-04,1,0,32.4,23.4,6.98,84.61,1,704,0,92.0
Yagoua,330,3,silty,2023-09-03,1,0,32.1,23.7,6.98,84.61,1,700,0,92.0
Yagoua,330,3,silty,2023-09-02,1,0,32.8,23.4,0.0,84.61,1,684,0,94.0
Yagoua,330,3,silty,2023-09-01,1,0,32.8,23.7,4.77,84.61,1,643,0,97.0
Yagoua,330,3,silty,2023-08-31,1,0,32.8,23.0,8.98,84.61,1,615,0,97.0
Yagoua,330,3,silty,2023-08-30,1,0,30.0,23.0,8.45,85.32,1,611,0,97.0
Yagoua,330,3,silty,2023-08-29,1,0,29.0,23.0,8.45,85.54,1,611,0,97.0
Yagoua,330,3,silty,2023-08-28,1,0,31.0,23.0,8.45,86.22,1,643,0,97.0
Yagoua,330,3,silty,2023-08-27,1,0,30.0,23.0,7.77,86.31,1,675,0,97.0
Yagoua,330,3,silty,2023-08-26,1,0,30.0,23.0,6.98,86.34,1,725,0,97.0
Yagoua,330,3,silty,2023-08-25,1,0,30.0,23.0,7.65,86.55,1,713,0,97.0
Yagoua,330,3,silty,2023-08-24,1,0,30.0,23.0,3.45,85.66,1,692,0,97.0
Yagoua,330,3,silty,2023-08-23,1,0,30.0,23.0,6.22,85.66,1,679,0,97.0
Yagoua,330,3,silty,2023-08-22,1,0,30.0,23.0,0.0,86.66,1,651,0,97.0
Yagoua,330,3,silty,2023-08-21,1,0,30.0,23.0,6.22,86.66,1,647,0,97.0
Yagoua,330,3,silty,2023-08-20,1,0,30.0,23.0,0.0,86.66,1,643,0,97.0
Yagoua,330,3,silty,2023-08-19,1,0,30.0,23.0,6.22,86.66,1,651,0,97.0
Yagoua,330,3,silty,2023-08-18,1,0,30.0,23.0,7.88,86.66,1,655,0,97.0
Yagoua,330,3,silty,2023-08-17,1,0,30.0,23.0,3.44,86.66,1,659,0,97.0
Yagoua,330,3,silty,2023-08-16,1,0,30.0,23.0,8.7,86.66,1,692,0,97.0
Yagoua,330,3,silty,2023-08-15,1,0,30.0,23.0,9.04,86.66,1,704,0,97.0
Yagoua,330,3,silty,2023-08-14,1,0,30.0,23.0,8.33,86.66,1,692,0,97.5
Yagoua,330,3,silty,2023-08-13,1,0,30.0,23.0,6.23,86.66,1,659,0,97.5
Yagoua,330,3,silty,2023-08-12,1,0,30.0,23.0,5.03,86.66,1,651,0,97.5
Yagoua,330,3,silty,2023-08-11,1,0,30.0,23.0,5.11,86.66,1,651,0,97.5
Yagoua,330,3,silty,2023-08-10,1,0,30.0,23.0,8.12,86.66,1,631,0,97.5
Yagoua,330,3,silty,2023-08-09,1,0,30.0,23.0,10.67,86.66,1,639,0,97.5
Yagoua,330,3,silty,2023-08-08,1,0,30.0,23.0,10.67,86.66,1,639,0,97.5
Yagoua,330,3,silty,2023-08-07,1,0,30.0,23.0,10.67,86.66,1,623,0,97.5
Yagoua,330,3,silty,2023-08-06,1,0,30.0,23.0,10.23,86.66,1,580,0,97.5
Yagoua,330,3,silty,2023-08-05,1,0,32.0,23.0,8.45,86.66,1,561,0,96.0
Yagoua,330,3,silty,2023-08-04,1,0,31.0,23.0,8.45,86.66,1,565,0,96.0
Yagoua,330,3,silty,2023-08-03,1,0,33.0,23.0,6.45,86.66,1,569,0,96.0
Yagoua,330,3,silty,2023-08-02,1,0,34.0,23.0,6.11,86.66,1,561,0,92.0
Yagoua,330,3,silty,2023-08-01,1,0,34.0,23.0,0.0,86.66,1,554,0,92.0
Yagoua,330,3,silty,2023-07-31,1,0,32.0,23.0,7.34,86.22,1,573,0,92.0
Yagoua,330,3,silty,2023-07-30,1,0,31.0,23.0,4.55,86.22,1,592,0,88.0
Yagoua,330,3,silty,2023-07-29,1,0,33.0,24.0,0.0,86.22,1,584,0,88.0
Yagoua,330,3,silty,2023-07-28,1,0,33.0,24.0,9.34,86.22,1,543,0,88.0
Yagoua,330,3,silty,2023-07-27,1,0,33.0,24.0,8.88,86.22,1,485,0,88.0
Yagoua,330,3,silty,2023-07-26,1,0,33.0,24.0,8.07,86.22,1,458,0,87.0
Yagoua,330,3,silty,2023-07-25,1,0,33.0,24.0,6.43,86.22,1,434,0,86.0
Yagoua,330,3,silty,2023-07-24,1,0,33.0,24.0,6.43,86.22,1,370,0,85.0
Yagoua,330,3,silty,2023-07-23,0,0,33.0,24.0,6.43,86.22,1,349,0,85.0
Yagoua,330,3,silty,2023-07-22,0,0,33.0,24.0,6.41,84.334,1,358,0,85.0
Yagoua,330,3,silty,2023-07-21,0,0,33.0,24.0,7.22,84.334,1,373,0,85.0
Yagoua,330,3,silty,2023-07-20,0,0,33.0,24.0,7.08,84.334,1,361,0,83.5
Yagoua,330,3,silty,2023-07-19,0,0,33.0,24.0,6.56,84.334,1,343,0,83.5
Yagoua,330,3,silty,2023-07-18,0,0,33.0,24.0,6.667,84.334,1,343,0,80.0
Yagoua,330,3,silty,2023-07-17,0,0,33.0,24.0,7.54,84.334,1,340,0,79.0
Yagoua,330,3,silty,2023-07-16,0,0,33.0,24.0,0.0,84.334,1,305,0,78.0
Yagoua,330,3,silty,2023-07-15,0,0,33.0,24.0,4.32,84.334,1,274,0,77.0
Yagoua,330,3,silty,2023-07-14,0,0,33.0,24.0,1.09,84.334,1,225,0,77.0
Yagoua,330,3,silty,2023-07-13,0,0,33.0,24.0,1.86,84.334,1,214,0,76.0
Yagoua,330,3,silty,2023-07-12,0,0,33.0,24.0,6.78,82.334,1,198,0,76.0
Yagoua,330,3,silty,2023-07-11,0,0,33.0,24.0,0.0,79.134,1,170,0,76.0
Yagoua,330,3,silty,2023-07-10,0,0,33.0,24.0,9.66,78.01,1,144,0,76.0
Yagoua,330,3,silty,2023-07-09,0,0,33.0,24.0,10.43,78.01,1,131,0,76.0
Yagoua,330,3,silty,2023-07-08,0,0,33.0,24.0,10.21,78.01,1,122,0,74.0
Yagoua,330,3,silty,2023-07-07,0,0,33.0,24.0,7.89,78.01,1,121,0,73.0
Yagoua,330,3,silty,2023-07-06,0,0,33.0,24.0,7.89,74.64,1,117,0,73.0
Yagoua,330,3,silty,2023-07-05,0,0,33.0,24.0,7.89,74.64,1,115,0,73.0
Yagoua,330,3,silty,2023-07-04,0,0,33.0,24.0,6.2,74.64,1,114,0,73.0
Yagoua,330,3,silty,2023-07-03,0,0,33.0,24.0,0.0,74.64,1,115,0,71.0
Yagoua,330,3,silty,2023-07-02,0,0,34.0,24.0,0.0,74.64,1,119,0,70.0
Yagoua,330,3,silty,2023-07-01,0,0,34.0,24.0,5.54,74.64,1,121,0,69.0
Yagoua,330,3,silty,2023-06-30,0,0,35.5,24.0,3.34,74.64,1,124,0,67.5
Yagoua,330,3,silty,2023-06-29,0,0,36.0,26.0,4.32,72.22,1,124,0,67.5
Yagoua,330,3,silty,2023-06-28,0,0,35.0,26.0,5.12,72.22,1,122,0,67.5
Yagoua,330,3,silty,2023-06-27,0,0,34.0,26.0,0.0,72.22,1,110,0,67.5
Yagoua,330,3,silty,2023-06-26,0,0,36.0,26.0,0.0,72.22,1,107,0,65.0
Yagoua,330,3,silty,2023-06-25,0,0,36.5,26.0,0.0,72.22,1,104,0,63.5
Yagoua,330,3,silty,2023-06-24,0,0,36.5,26.0,0.0,72.22,1,98,0,63.5
Yagoua,330,3,silty,2023-06-23,0,0,36.5,26.0,6.67,69.01,1,90,0,63.5
Yagoua,330,3,silty,2023-06-22,0,0,36.5,26.0,6.1,69.01,1,62,0,62.0
Yagoua,330,3,silty,2023-06-21,0,0,36.5,26.0,2.74,69.01,1,55,0,62.0
Yagoua,330,3,silty,2023-06-20,0,0,36.5,26.0,2.76,69.01,1,52,0,62.0
Yagoua,330,3,silty,2023-06-19,0,1,36.5,26.0,0.0,62.23,1,46,0,62.0
Yagoua,330,3,silty,2023-06-18,0,1,36.5,26.0,0.0,62.23,1,42,0,62.0
Yagoua,330,3,silty,2023-06-17,0,1,36.5,26.0,4.1,62.23,1,43,0,61.0
Yagoua,330,3,silty,2023-06-16,0,1,36.5,26.0,7.2,56.43,1,43,0,61.0
Yagoua,330,3,silty,2023-06-15,0,1,36.5,26.0,0.0,56.43,1,42,0,61.0
Yagoua,330,3,silty,2023-06-14,0,1,36.5,26.0,0.0,56.43,1,42,0,61.0
Yagoua,330,3,silty,2023-06-13,0,1,36.5,26.0,0.0,56.43,1,43,0,59.5
Yagoua,330,3,silty,2023-06-12,0,1,36.5,26.0,0.0,56.43,1,43,0,59.5
Yagoua,330,3,silty,2023-06-11,0,1,36.5,26.0,3.5,51.45,1,44,0,59.5
Yagoua,330,3,silty,2023-06-10,0,1,36.5,26.0,6.8,51.45,1,45,0,59.5
Yagoua,330,3,silty,2023-06-09,0,1,36.5,26.0,0.0,51.45,1,44,0,59.5
Yagoua,330,3,silty,2023-06-08,0,1,36.5,26.0,0.0,51.45,1,44,0,59.5
Yagoua,330,3,silty,2023-06-07,0,1,38.5,26.0,0.0,51.45,1,43,0,59.5
Yagoua,330,3,silty,2023-06-06,0,1,36.5,26.0,4.12,51.45,1,41,0,59.5
Yagoua,330,3,silty,2023-06-05,0,1,36.5,26.0,3.2,47.88,1,41,0,59.5
Yagoua,330,3,silty,2023-06-04,0,1,36.5,26.0,0.0,47.88,1,41,0,59.5
Yagoua,330,3,silty,2023-06-03,0,1,36.5,29.0,3.57,47.88,1,40,0,59.5
Yagoua,330,3,silty,2023-06-02,0,1,36.5,29.0,0.0,47.88,1,40,0,59.5
Yagoua,330,3,silty,2023-06-01,0,1,38.5,29.0,0.0,47.88,1,42,0,59.5
Yagoua,330,3,silty,2023-05-31,0,1,38.5,29.0,0.0,43.23,1,41,0,59.5
Yagoua,330,3,silty,2023-05-30,0,1,38.5,29.0,0.0,43.23,1,40,0,59.5
Yagoua,330,3,silty,2023-05-29,0,1,39.0,29.0,0.0,43.23,1,40,0,59.5
Yagoua,330,3,silty,2023-05-28,0,1,39.0,29.0,0.0,43.23,1,40,0,59.5
Yagoua,330,3,silty,2023-05-27,0,1,39.0,29.0,0.0,35.55,1,41,0,59.5
Yagoua,330,3,silty,2023-05-26,0,1,39.0,29.0,0.0,33.43,1,39,0,59.5
Yagoua,330,3,silty,2023-05-25,0,1,39.0,29.0,0.0,29.02,1,38,0,59.5
Yagoua,330,3,silty,2023-05-24,0,1,39.0,29.0,0.0,29.02,1,37,0,59.5
Yagoua,330,3,silty,2023-05-23,0,1,39.0,29.0,0.0,26.55,1,34,0,59.5
Yagoua,330,3,silty,2023-05-22,0,1,39.0,29.0,0.0,26.55,1,31,0,59.5
Yagoua,330,3,silty,2023-05-21,0,1,39.0,29.0,0.0,24.33,1,30,0,59.5
Yagoua,330,3,silty,2023-05-20,0,1,39.0,29.0,0.0,21.76,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-19,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-18,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-17,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-16,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-15,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-14,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-13,0,1,39.0,29.0,0.0,18.44,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-12,0,1,39.0,29.0,0.0,15.38,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-11,0,1,39.0,29.0,0.0,14.22,1,-999,0,59.5
Yagoua,330,3,silty,2023-05-10,0,1,39.0,29.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2023-05-09,0,1,39.0,29.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2023-05-08,0,1,39.0,29.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2023-05-07,0,1,39.0,29.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2023-05-06,0,1,39.0,29.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2023-05-05,0,1,39.0,28.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2023-05-04,0,1,39.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2023-05-03,0,1,39.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2023-05-02,0,1,41.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2023-05-01,0,1,41.0,28.0,0.0,8.88,0,-999,0,27.0
Yagoua,330,3,silty,2023-04-30,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2023-04-29,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2023-04-28,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2023-04-27,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2023-04-26,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2023-04-25,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.0
Yagoua,330,3,silty,2023-04-24,0,1,41.0,28.0,0.0,8.88,0,-999,0,28.5
Yagoua,330,3,silty,2023-04-23,0,1,41.0,28.0,0.0,8.88,0,47,0,28.5
Yagoua,330,3,silty,2023-04-22,0,1,41.0,28.0,0.0,8.88,0,45,0,28.5
Yagoua,330,3,silty,2023-04-21,0,1,41.0,28.0,0.0,8.88,0,44,0,28.5
Yagoua,330,3,silty,2023-04-20,0,1,41.0,28.0,0.0,8.88,0,41,0,28.5
Yagoua,330,3,silty,2023-04-19,0,1,41.0,28.0,0.0,8.88,0,42,0,28.5
Yagoua,330,3,silty,2023-04-18,0,1,41.0,28.0,0.0,8.88,0,43,0,28.5
Yagoua,330,3,silty,2023-04-17,0,1,41.0,28.0,0.0,8.88,0,45,0,28.5
Yagoua,330,3,silty,2023-04-16,0,1,41.0,28.0,0.0,8.88,0,47,0,29.5
Yagoua,330,3,silty,2023-04-15,0,1,41.0,28.0,0.0,8.88,0,47,0,29.5
Yagoua,330,3,silty,2023-04-14,0,1,41.0,28.0,0.0,8.88,0,45,0,29.5
Yagoua,330,3,silty,2023-04-13,0,1,41.0,28.0,0.0,8.88,0,38,0,29.5
Yagoua,330,3,silty,2023-04-12,0,1,41.0,28.0,0.0,8.88,0,28,0,29.5
Yagoua,330,3,silty,2023-04-11,0,1,41.0,28.0,0.0,8.88,0,26,0,29.5
Yagoua,330,3,silty,2023-04-10,0,1,41.0,28.0,0.0,8.88,0,25,0,29.5
Yagoua,330,3,silty,2023-04-09,0,1,41.0,28.0,0.0,8.88,0,23,0,29.5
Yagoua,330,3,silty,2023-04-08,0,1,41.0,28.0,0.0,8.88,0,21,0,31.0
Yagoua,330,3,silty,2023-04-07,0,1,41.0,28.0,0.0,8.88,0,19,0,31.0
Yagoua,330,3,silty,2023-04-06,0,1,41.0,28.0,0.0,8.88,0,17,0,31.0
Yagoua,330,3,silty,2023-04-05,0,1,41.0,28.0,0.0,8.88,0,16,0,31.0
Yagoua,330,3,silty,2023-04-04,0,1,41.0,25.0,0.0,8.88,0,15,0,31.0
Yagoua,330,3,silty,2023-04-03,0,1,41.0,25.0,0.0,8.88,0,15,0,31.0
Yagoua,330,3,silty,2023-04-02,0,1,40.0,25.0,0.0,8.88,0,14,0,31.0
Yagoua,330,3,silty,2023-04-01,0,1,40.0,25.0,0.0,8.88,0,14,0,31.0
Yagoua,330,3,silty,2023-03-31,0,1,40.0,25.0,0.0,8.88,0,13,0,31.0
Yagoua,330,3,silty,2023-03-30,0,1,40.0,25.0,0.0,8.88,0,13,0,31.0
Yagoua,330,3,silty,2023-03-29,0,1,40.0,25.0,0.0,8.88,0,13,0,31.0
Yagoua,330,3,silty,2023-03-28,0,1,40.0,25.0,0.0,8.88,0,13,0,32.0
Yagoua,330,3,silty,2023-03-27,0,1,40.0,25.0,0.0,8.88,0,13,0,32.0
