measurement_date,river_flow,groundwater_level,reservoir_level
2013-06-21,76,0,62
2013-06-20,76,0,62
2013-06-19,74,0,62
2013-06-18,74,0,62
2013-06-17,76,0,62
2013-06-16,-999,0,61
2013-06-15,-999,0,61
2013-06-14,-999,0,61
2013-06-13,-999,0,61
2013-06-12,-999,0,59.5
2013-06-11,76,0,59.5
2013-06-10,76,0,58.5
2013-06-09,76,0,58.5
2013-06-08,76,0,58.5
2013-06-07,76,0,56
2013-06-06,74,0,56
2013-06-05,74,0,56
2013-06-04,74,0,56
2013-06-03,74,0,56
2013-06-02,74,0,53
2013-06-01,73,0,53
2013-05-31,73,0,51.5
2013-05-30,73,0,50
2013-05-29,73,0,50
2013-05-28,73,0,50
2013-05-27,73,0,48.5
2013-05-26,73,0,48.5
2013-05-25,71,0,48.5
2013-05-24,71,0,48.5
2013-05-23,71,0,48.5
2013-05-22,71,0,46
2013-05-21,71,0,45
2013-05-20,70,0,44
2013-05-19,70,0,44
2013-05-18,70,0,44
2013-05-17,73,0,44
2013-05-16,73,0,44
2013-05-15,73,0,42.5
2013-05-14,74,0,39
2013-05-13,73,0,38
2013-05-12,73,0,35
2013-05-11,73,0,34
2013-05-10,74,0,32
2013-05-09,76,0,32
2013-05-08,76,0,32
2013-05-07,76,0,32
2013-05-06,74,0,32
2013-05-05,74,0,32
2013-05-04,73,0,32
2013-05-03,73,0,32
2013-05-02,73,0,30
2013-05-01,71,0,30
2013-04-30,70,0,30
2013-04-29,69,0,30
2013-04-28,66,0,30
2013-04-27,65,0,30
2013-04-26,61,0,30
2013-04-25,57,0,30
2013-04-24,50,0,30
2013-04-23,44,0,30.5
2013-04-22,43,0,30.5
2013-04-21,42,0,30.5
2013-04-20,40,0,30.5
2013-04-19,39,0,30.5
2013-04-18,38,0,30.5
2013-04-17,37,0,30.5
2013-04-16,36,0,30.5
2013-04-15,35,0,30.5
2013-04-14,35,0,30.5
2013-04-13,34,0,30.5
2013-04-12,34,0,30.5
2013-04-11,34,0,30.5
2013-04-10,34,0,30.5
2013-04-09,34,0,30.5
2013-04-08,35,0,30.5
2013-04-07,35,0,30.5
2013-04-06,35,0,31
2013-04-05,35,0,31
2013-04-04,35,0,31
2013-04-03,35,0,31
2013-04-02,35,0,31
2013-04-01,35,0,31
2013-03-31,36,0,31
2013-03-30,36,0,31
2013-03-29,36,0,31
2013-03-28,36,0,32
2013-03-27,37,0,32
2013-03-26,37,0,32
2013-03-25,37,0,32
2013-03-24,37,0,32
2013-03-23,38,0,32
2013-03-22,38,0,32
2013-03-21,38,0,32
2013-03-20,38,0,32
2013-03-19,39,0,32
2013-03-18,39,0,32
2013-03-17,39,0,32
2013-03-16,39,0,32
2013-03-15,39,0,32
2013-03-14,40,0,32
2013-03-13,40,0,32
2013-03-12,40,0,32
2013-03-11,40,0,32
2013-03-10,40,0,32
2013-03-09,41,0,33.5
2013-03-08,41,0,33.5
2013-03-07,41,0,33.5
2013-03-06,41,0,33.5
2013-03-05,42,0,33.5
2013-03-04,42,0,33.5
2013-03-03,43,0,33.5
2013-03-02,44,0,33.5
2013-03-01,44,0,33.5
2013-02-28,45,0,33.5
2013-02-27,46,0,33.5
2013-02-26,46,0,33.5
2013-02-25,47,0,33.5
2013-02-24,49,0,33.5
2013-02-23,50,0,33.5
2013-02-22,50,0,35
2013-02-21,51,0,35
2013-02-20,52,0,35
2013-02-19,53,0,35
2013-02-18,53,0,35
2013-02-17,55,0,35
2013-02-16,56,0,35
2013-02-15,57,0,35
2013-02-14,57,0,35
2013-02-13,58,0,37
2013-02-12,58,0,38
2013-02-11,60,0,38
2013-02-10,60,0,38
2013-02-09,60,0,38
2013-02-08,61,0,38
2013-02-07,61,0,38
2013-02-06,62,0,38
2013-02-05,62,0,40
2013-02-04,63,0,40
2013-02-03,63,0,40
2013-02-02,65,0,40
2013-02-01,66,0,40
2013-01-31,67,0,41
2013-01-30,69,0,41
2013-01-29,69,0,41
2013-01-28,70,0,41
2013-01-27,71,0,42
2013-01-26,71,0,42
2013-01-25,73,0,42
2013-01-24,73,0,42
2013-01-23,74,0,42
2013-01-22,-999,0,42
2013-01-21,-999,0,42
2013-01-20,-999,0,42
2013-01-19,-999,0,42
2013-01-18,-999,0,44.5
2013-01-17,76,0,44.5
2013-01-16,76,0,44.5
2013-01-15,76,0,44.5
2013-01-14,76,0,44.5
2013-01-13,76,0,44.5
2013-01-12,77,0,44.5
2013-01-11,77,0,44.5
2013-01-10,79,0,44.5
2013-01-09,79,0,44.5
2013-01-08,80,0,44.5
2013-01-07,81,0,46
2013-01-06,83,0,46
2013-01-05,84,0,46
2013-01-04,84,0,46
2013-01-03,86,0,46
2013-01-02,86,0,47
2013-01-01,86,0,47
2012-12-31,87,0,47
2012-12-30,87,0,47
2012-12-29,89,0,47
2012-12-28,89,0,49
2012-12-27,90,0,49
2012-12-26,90,0,49
2012-12-25,92,0,51.5
2012-12-24,94,0,51.5
2012-12-23,95,0,51.5
2012-12-22,97,0,51.5
2012-12-21,98,0,54
2012-12-20,100,0,54
2012-12-19,104,0,54
2012-12-18,105,0,54
2012-12-17,107,0,56
2012-12-16,109,0,56
2012-12-15,110,0,56
2012-12-14,110,0,56
2012-12-13,112,0,58
2012-12-12,115,0,58
2012-12-11,117,0,58
2012-12-10,121,0,58
2012-12-09,122,0,59
2012-12-08,124,0,59
2012-12-07,126,0,59
2012-12-06,128,0,59
2012-12-05,129,0,59
2012-12-04,131,0,59
2012-12-03,133,0,61
2012-12-02,133,0,61
2012-12-01,135,0,61
2012-11-30,135,0,61
2012-11-29,141,0,61
2012-11-28,144,0,61
2012-11-27,146,0,61
2012-11-26,152,0,61
2012-11-25,156,0,63.5
2012-11-24,158,0,63.5
2012-11-23,162,0,63.5
2012-11-22,164,0,63.5
2012-11-21,170,0,63.5
2012-11-20,174,0,63.5
2012-11-19,176,0,63.5
2012-11-18,178,0,65
2012-11-17,185,0,65
2012-11-16,189,0,65
2012-11-15,193,0,65
2012-11-14,200,0,65
2012-11-13,205,0,67
2012-11-12,211,0,67
2012-11-11,218,0,67
2012-11-10,223,0,67
2012-11-09,230,0,67
2012-11-08,237,0,67
2012-11-07,244,0,68
2012-11-06,256,0,68
2012-11-05,262,0,68
2012-11-04,272,0,68
2012-11-03,277,0,68
2012-11-02,299,0,69
2012-11-01,309,0,69
2012-10-31,314,0,69
2012-10-30,328,0,69
2012-10-29,340,0,69
2012-10-28,352,0,69
2012-10-27,373,0,70
2012-10-26,392,0,70
2012-10-25,401,0,70
2012-10-24,421,0,70
2012-10-23,434,0,72
2012-10-22,458,0,75
2012-10-21,468,0,76
2012-10-20,492,0,76
2012-10-19,517,0,76
2012-10-18,535,0,76
2012-10-17,547,0,77
2012-10-16,565,0,77.5
2012-10-15,588,0,77.5
2012-10-14,619,0,77.5
2012-10-13,663,0,77.5
2012-10-12,725,0,78
2012-10-11,768,0,78
2012-10-10,813,0,78
2012-10-09,858,0,78
2012-10-08,909,0,78
2012-10-07,923,0,78.5
2012-10-06,-999,0,78.5
2012-10-05,-999,0,78.5
2012-10-04,-999,0,78.5
2012-10-03,-999,0,78.5
2012-10-02,-999,0,78.5
2012-10-01,-999,0,79
2012-09-30,-999,0,79
2012-09-29,1112,0,79
2012-09-28,1101,0,79
2012-09-27,1101,0,80.5
2012-09-26,1101,0,80.5
2012-09-25,1092,0,80.5
2012-09-24,1081,0,80.5
2012-09-23,1076,0,80.5
2012-09-22,1056,0,80.5
2012-09-21,1066,0,82
2012-09-20,1066,0,82
2012-09-19,1066,0,82
2012-09-18,1071,0,82
2012-09-17,1071,0,82
2012-09-16,1066,0,82
2012-09-15,1061,0,82
2012-09-14,1051,0,82
2012-09-13,1041,0,84
2012-09-12,1026,0,84
2012-09-11,1011,0,84
2012-09-10,1001,0,84
2012-09-09,981,0,84
2012-09-08,967,0,84
2012-09-07,933,0,86
2012-09-06,900,0,87
2012-09-05,858,0,89
2012-09-04,808,0,90
2012-09-03,747,0,92
2012-09-02,623,0,92
2012-09-01,573,0,94
2012-08-31,458,0,97
2012-08-30,421,0,97
2012-08-29,411,0,97
2012-08-28,427,0,97
2012-08-27,427,0,97
2012-08-26,451,0,97
2012-08-25,478,0,97
2012-08-24,478,0,97
2012-08-23,482,0,97
2012-08-22,482,0,97
2012-08-21,485,0,97
2012-08-20,485,0,97
2012-08-19,499,0,97
2012-08-18,514,0,97
2012-08-17,514,0,97
2012-08-16,468,0,97
2012-08-15,482,0,97
2012-08-14,492,0,97
2012-08-13,493,0,97.5
2012-08-12,503,0,97.5
2012-08-11,521,0,97.5
2012-08-10,547,0,97.5
2012-08-09,600,0,97.5
2012-08-08,573,0,97.5
2012-08-07,539,0,97.5
2012-08-06,471,0,97.5
2012-08-05,401,0,97.5
2012-08-04,346,0,96
2012-08-03,328,0,96
2012-08-02,297,0,96
2012-08-01,267,0,92
2012-07-31,254,0,92
2012-07-30,247,0,92
2012-07-29,269,0,88
2012-07-28,247,0,88
2012-07-27,257,0,88
2012-07-26,269,0,88
2012-07-25,277,0,87
2012-07-24,297,0,86
2012-07-23,302,0,85
2012-07-22,257,0,85
2012-07-21,244,0,85
2012-07-20,242,0,85
2012-07-19,239,0,83.5
2012-07-18,230,0,83.5
2012-07-17,256,0,80
2012-07-16,277,0,79
2012-07-15,267,0,78
2012-07-14,267,0,77
2012-07-13,272,0,77
2012-07-12,305,0,76
2012-07-11,343,0,76
2012-07-10,349,0,76
2012-07-09,331,0,76
2012-07-08,277,0,76
2012-07-07,191,0,74
2012-07-06,183,0,73
2012-07-05,152,0,73
2012-07-04,142,0,73
2012-07-03,141,0,73
2012-07-02,141,0,71
2012-07-01,142,0,70
2012-06-30,142,0,69
2012-06-29,141,0,67.5
2012-06-28,139,0,67.5
2012-06-27,139,0,67.5
2012-06-26,137,0,67.5
2012-06-25,141,0,65
2012-06-24,154,0,63.5
2012-06-23,148,0,63.5
2012-06-22,133,0,63.5
2012-06-21,122,0,62
2012-06-20,110,0,62
2012-06-19,107,0,62
2012-06-18,100,0,62
2012-06-17,95,0,62
2012-06-16,89,0,61
2012-06-15,87,0,61
2012-06-14,84,0,61
2012-06-13,79,0,61
2012-06-12,73,0,59.5
2012-06-11,70,0,59.5
2012-06-10,66,0,59.5
2012-06-09,58,0,59.5
2012-06-08,57,0,
2012-06-07,56,0,
2012-06-06,52,0,
2012-06-05,49,0,
2012-06-04,50,0,
2012-06-03,51,0,
2012-06-02,51,0,
2012-06-01,50,0,
2012-05-31,50,0,
2012-05-30,49,0,
2012-05-29,48,0,
2012-05-28,47,0,
2012-05-27,46,0,
2012-05-26,45,0,
2012-05-25,44,0,
2012-05-24,42,0,
2012-05-23,41,0,
2012-05-22,39,0,
2012-05-21,38,0,
2012-05-20,37,0,
2012-05-19,36,0,
2012-05-18,35,0,
2012-05-17,34,0,
2012-05-16,31,0,
2012-05-15,31,0,
2012-05-14,30,0,
2012-05-13,30,0,
2012-05-12,29,0,
2012-05-11,29,0,
2012-05-10,28,0,27
2012-05-09,27,0,27
2012-05-08,27,0,27
2012-05-07,27,0,27
2012-05-06,27,0,27
2012-05-05,26,0,27
2012-05-04,26,0,27
2012-05-03,25,0,27
2012-05-02,25,0,27
2012-05-01,25,0,27
2012-04-30,26,0,28
2012-04-29,26,0,28
2012-04-28,27,0,28
2012-04-27,27,0,28
2012-04-26,28,0,28
2012-04-25,28,0,28
2012-04-24,29,0,28.5
2012-04-23,29,0,28.5
2012-04-22,29,0,28.5
2012-04-21,30,0,28.5
2012-04-20,30,0,28.5
2012-04-19,30,0,28.5
2012-04-18,30,0,28.5
2012-04-17,31,0,28.5
2012-04-16,31,0,29.5
2012-04-15,32,0,29.5
2012-04-14,32,0,29.5
2012-04-13,33,0,29.5
2012-04-12,33,0,29.5
2012-04-11,32,0,29.5
2012-04-10,31,0,29.5
2012-04-09,31,0,29.5
2012-04-08,29,0,31
2012-04-07,29,0,31
2012-04-06,30,0,31
2012-04-05,30,0,31
2012-04-04,31,0,31
2012-04-03,31,0,31
2012-04-02,31,0,31
2012-04-01,32,0,31
2012-03-31,32,0,31
2012-03-30,32,0,31
2012-03-29,32,0,31
2012-03-28,33,0,32
2012-03-27,33,0,32
2012-03-26,34,0,32
2012-03-25,34,0,32
2012-03-24,35,0,32
2012-03-23,35,0,32
2012-03-22,35,0,32
2012-03-21,36,0,32
2012-03-20,36,0,32
2012-03-19,36,0,32
2012-03-18,37,0,32
2012-03-17,37,0,32
2012-03-16,37,0,32
2012-03-15,37,0,32
2012-03-14,38,0,32
2012-03-13,38,0,32
2012-03-12,38,0,32
2012-03-11,39,0,32
2012-03-10,39,0,32
2012-03-09,39,0,33.5
2012-03-08,39,0,33.5
2012-03-07,39,0,33.5
2012-03-06,40,0,33.5
2012-03-05,40,0,33.5
2012-03-04,41,0,33.5
2012-03-03,41,0,33.5
2012-03-02,42,0,33.5
2012-03-01,42,0,33.5
2012-02-29,43,0,33.5
2012-02-28,44,0,33.5
2012-02-27,44,0,33.5
2012-02-26,45,0,33.5
2012-02-25,45,0,33.5
2012-02-24,46,0,33.5
2012-02-23,46,0,35
2012-02-22,47,0,35
2012-02-21,47,0,35
2012-02-20,49,0,35
2012-02-19,49,0,35
2012-02-18,50,0,35
2012-02-17,50,0,35
2012-02-16,50,0,35
2012-02-15,50,0,35
2012-02-14,51,0,37
2012-02-13,52,0,38
2012-02-12,53,0,38
2012-02-11,53,0,38
2012-02-10,53,0,38
2012-02-09,55,0,38
2012-02-08,55,0,38
2012-02-07,56,0,38
2012-02-06,56,0,40
2012-02-05,57,0,40
2012-02-04,58,0,40
2012-02-03,60,0,40
2012-02-02,60,0,40
2012-02-01,61,0,41
2012-01-31,62,0,41
2012-01-30,62,0,41
2012-01-29,62,0,41
2012-01-28,63,0,42
2012-01-27,63,0,42
2012-01-26,65,0,42
2012-01-25,66,0,42
2012-01-24,67,0,42
2012-01-23,69,0,42
2012-01-22,69,0,42
2012-01-21,69,0,42
2012-01-20,70,0,42
2012-01-19,71,0,44.5
2012-01-18,73,0,44.5
2012-01-17,73,0,44.5
2012-01-16,74,0,44.5
2012-01-15,74,0,44.5
2012-01-14,74,0,44.5
2012-01-13,74,0,44.5
2012-01-12,74,0,44.5
2012-01-11,74,0,44.5
2012-01-10,74,0,44.5
2012-01-09,74,0,44.5
2012-01-08,74,0,46
2012-01-07,74,0,46
2012-01-06,74,0,46
2012-01-05,74,0,46
2012-01-04,74,0,46
2012-01-03,76,0,47
2012-01-02,77,0,47
2012-01-01,79,0,47
2011-12-31,80,0,47
2011-12-30,81,0,47
2011-12-29,83,0,49
2011-12-28,83,0,49
2011-12-27,83,0,49
2011-12-26,84,0,51.5
2011-12-25,84,0,51.5
2011-12-24,86,0,51.5
2011-12-23,87,0,51.5
2011-12-22,87,0,54
2011-12-21,87,0,54
2011-12-20,90,0,54
2011-12-19,90,0,54
2011-12-18,90,0,56
2011-12-17,92,0,56
2011-12-16,95,0,56
2011-12-15,98,0,56
2011-12-14,100,0,58
2011-12-13,102,0,58
2011-12-12,105,0,58
2011-12-11,105,0,58
2011-12-10,107,0,59
2011-12-09,107,0,59
2011-12-08,107,0,59
2011-12-07,107,0,59
2011-12-06,109,0,59
2011-12-05,115,0,59
2011-12-04,115,0,61
2011-12-03,122,0,61
2011-12-02,122,0,61
2011-12-01,124,0,61
2011-11-30,131,0,61
2011-11-29,133,0,61
2011-11-28,139,0,61
2011-11-27,141,0,61
2011-11-26,141,0,63.5
2011-11-25,146,0,63.5
2011-11-24,152,0,63.5
2011-11-23,154,0,63.5
2011-11-22,162,0,63.5
2011-11-21,164,0,63.5
2011-11-20,172,0,63.5
2011-11-19,178,0,65
2011-11-18,183,0,65
2011-11-17,185,0,65
2011-11-16,191,0,65
2011-11-15,196,0,65
2011-11-14,202,0,67
2011-11-13,207,0,67
2011-11-12,216,0,67
2011-11-11,223,0,67
2011-11-10,225,0,67
2011-11-09,237,0,67
2011-11-08,237,0,68
2011-11-07,237,0,68
2011-11-06,249,0,68
2011-11-05,237,0,68
2011-11-04,237,0,68
2011-11-03,247,0,69
2011-11-02,256,0,69
2011-11-01,269,0,69
2011-10-31,297,0,69
2011-10-30,297,0,69
2011-10-29,309,0,69
2011-10-28,322,0,70
2011-10-27,346,0,70
2011-10-26,361,0,70
2011-10-25,373,0,70
2011-10-24,379,0,72
2011-10-23,389,0,75
2011-10-22,401,0,76
2011-10-21,408,0,76
2011-10-20,408,0,76
2011-10-19,384,0,76
2011-10-18,384,0,77
2011-10-17,398,0,77.5
2011-10-16,405,0,77.5
2011-10-15,421,0,77.5
2011-10-14,-999,0,77.5
2011-10-13,465,0,78
2011-10-12,482,0,78
2011-10-11,507,0,78
2011-10-10,529,0,78
2011-10-09,529,0,78
2011-10-08,535,0,78.5
2011-10-07,555,0,78.5
2011-10-06,582,0,78.5
2011-10-05,605,0,78.5
2011-10-04,603,0,78.5
2011-10-03,615,0,78.5
2011-10-02,633,0,79
2011-10-01,641,0,79
2011-09-30,649,0,79
2011-09-29,682,0,79
2011-09-28,704,0,80.5
2011-09-27,717,0,80.5
2011-09-26,730,0,80.5
2011-09-25,782,0,80.5
2011-09-24,813,0,80.5
2011-09-23,826,0,80.5
2011-09-22,822,0,82
2011-09-21,813,0,82
2011-09-20,804,0,82
2011-09-19,808,0,82
2011-09-18,813,0,82
2011-09-17,817,0,82
2011-09-16,822,0,82
2011-09-15,831,0,82
2011-09-14,813,0,84
2011-09-13,795,0,84
2011-09-12,795,0,84
2011-09-11,768,0,84
2011-09-10,768,0,84
2011-09-09,755,0,84
2011-09-08,742,0,86
2011-09-07,734,0,87
2011-09-06,725,0,89
2011-09-05,717,0,90
2011-09-04,704,0,92
2011-09-03,700,0,92
2011-09-02,684,0,94
2011-09-01,643,0,97
2011-08-31,615,0,97
2011-08-30,611,0,97
2011-08-29,611,0,97
2011-08-28,643,0,97
2011-08-27,675,0,97
2011-08-26,725,0,97
2011-08-25,713,0,97
2011-08-24,692,0,97
2011-08-23,679,0,97
2011-08-22,651,0,97
2011-08-21,647,0,97
2011-08-20,643,0,97
2011-08-19,651,0,97
2011-08-18,655,0,97
2011-08-17,659,0,97
2011-08-16,692,0,97
2011-08-15,704,0,97
2011-08-14,692,0,97.5
2011-08-13,659,0,97.5
2011-08-12,651,0,97.5
2011-08-11,651,0,97.5
2011-08-10,631,0,97.5
2011-08-09,639,0,97.5
2011-08-08,639,0,97.5
2011-08-07,623,0,97.5
2011-08-06,580,0,97.5
2011-08-05,561,0,96
2011-08-04,565,0,96
2011-08-03,569,0,96
2011-08-02,561,0,92
2011-08-01,554,0,92
2011-07-31,573,0,92
2011-07-30,592,0,88
2011-07-29,584,0,88
2011-07-28,543,0,88
2011-07-27,485,0,88
2011-07-26,458,0,87
2011-07-25,434,0,86
2011-07-24,370,0,85
2011-07-23,349,0,85
2011-07-22,358,0,85
2011-07-21,373,0,85
2011-07-20,361,0,83.5
2011-07-19,343,0,83.5
2011-07-18,343,0,80
2011-07-17,340,0,79
2011-07-16,305,0,78
2011-07-15,274,0,77
2011-07-14,225,0,77
2011-07-13,214,0,76
2011-07-12,198,0,76
2011-07-11,170,0,76
2011-07-10,144,0,76
2011-07-09,131,0,76
2011-07-08,122,0,74
2011-07-07,121,0,73
2011-07-06,117,0,73
2011-07-05,115,0,73
2011-07-04,114,0,73
2011-07-03,115,0,71
2011-07-02,119,0,70
2011-07-01,121,0,69
2011-06-30,124,0,67.5
2011-06-29,124,0,67.5
2011-06-28,122,0,67.5
2011-06-27,110,0,67.5
2011-06-26,107,0,65
2011-06-25,104,0,63.5
2011-06-24,98,0,63.5
2011-06-23,90,0,63.5
2011-06-22,62,0,62
2011-06-21,55,0,62
2011-06-20,52,0,62
2011-06-19,46,0,62
2011-06-18,42,0,62
2011-06-17,43,0,61
2011-06-16,43,0,61
2011-06-15,42,0,61
2011-06-14,42,0,61
2011-06-13,43,0,59.5
2011-06-12,43,0,59.5
2011-06-11,44,0,59.5
2011-06-10,45,0,59.5
2011-06-09,44,0,48
2011-06-08,44,0,48
2011-06-07,43,0,48
2011-06-06,41,0,48
2011-06-05,41,0,48
2011-06-04,41,0,45.5
2011-06-03,40,0,45.5
2011-06-02,40,0,45.5
2011-06-01,42,0,45.5
2011-05-31,41,0,44
2011-05-30,40,0,44
2011-05-29,40,0,44
2011-05-28,40,0,39.5
2011-05-27,41,0,39.5
2011-05-26,39,0,39.5
2011-05-25,38,0,39.5
2011-05-24,37,0,39.5
2011-05-23,34,0,39.5
2011-05-22,31,0,37
2011-05-21,30,0,34
2011-05-20,-999,0,34
2011-05-19,-999,0,34
2011-05-18,-999,0,32.5
2011-05-17,-999,0,32.5
2011-05-16,-999,0,29
2011-05-15,-999,0,27.5
2011-05-14,-999,0,27.5
2011-05-13,-999,0,27.5
2011-05-12,-999,0,27.5
2011-05-11,-999,0,27.5
2011-05-10,-999,0,25.5
2011-05-09,-999,0,25.5
2011-05-08,-999,0,25.5
2011-05-07,-999,0,27
2011-05-06,-999,0,27
2011-05-05,-999,0,27
2011-05-04,-999,0,27
2011-05-03,-999,0,27
2011-05-02,-999,0,27
2011-05-01,-999,0,27
2011-04-30,-999,0,28
2011-04-29,-999,0,28
2011-04-28,-999,0,28
2011-04-27,-999,0,28
2011-04-26,-999,0,28
2011-04-25,-999,0,28
2011-04-24,-999,0,28.5
2011-04-23,47,0,28.5
2011-04-22,45,0,28.5
2011-04-21,44,0,28.5
2011-04-20,41,0,28.5
2011-04-19,42,0,28.5
2011-04-18,43,0,28.5
2011-04-17,45,0,28.5
2011-04-16,47,0,29.5
2011-04-15,47,0,29.5
2011-04-14,45,0,29.5
2011-04-13,38,0,29.5
2011-04-12,28,0,29.5
2011-04-11,26,0,29.5
2011-04-10,25,0,29.5
2011-04-09,23,0,29.5
2011-04-08,21,0,31
2011-04-07,19,0,31
2011-04-06,17,0,31
2011-04-05,16,0,31
2011-04-04,15,0,31
2011-04-03,15,0,31
2011-04-02,14,0,31
2011-04-01,14,0,31
2011-03-31,13,0,31
2011-03-30,13,0,31
2011-03-29,13,0,31
2011-03-28,13,0,32
2011-03-27,13,0,32
2011-03-26,13,0,32
2011-03-25,14,0,32
2011-03-24,14,0,32
2011-03-23,14,0,32
2011-03-22,15,0,32
2011-03-21,15,0,32
2011-03-20,15,0,32
2011-03-19,15,0,32
2011-03-18,15,0,32
2011-03-17,15,0,32
2011-03-16,16,0,32
2011-03-15,16,0,32
2011-03-14,17,0,32
2011-03-13,17,0,32
2011-03-12,17,0,32
2011-03-11,17,0,32
2011-03-10,17,0,32
2011-03-09,18,0,33.5
2011-03-08,18,0,33.5
2011-03-07,19,0,33.5
2011-03-06,19,0,33.5
2011-03-05,20,0,33.5
2011-03-04,20,0,33.5
2011-03-03,20,0,33.5
2011-03-02,20,0,33.5
2011-03-01,20,0,33.5
2011-02-28,20,0,33.5
2011-02-27,21,0,33.5
2011-02-26,21,0,33.5
2011-02-25,22,0,33.5
2011-02-24,23,0,33.5
2011-02-23,23,0,33.5
2011-02-22,24,0,35
2011-02-21,24,0,35
2011-02-20,25,0,35
2011-02-19,25,0,35
2011-02-18,25,0,35
2011-02-17,25,0,35
2011-02-16,26,0,35
2011-02-15,26,0,35
2011-02-14,27,0,35
2011-02-13,27,0,35.5
2011-02-12,28,0,35.5
2011-02-11,28,0,35.5
2011-02-10,29,0,35.5
2011-02-09,29,0,35.5
2011-02-08,30,0,35.5
2011-02-07,31,0,35.5
2011-02-06,31,0,38
2011-02-05,32,0,40
2011-02-04,33,0,40
2011-02-03,34,0,40
2011-02-02,32,0,40
2011-02-01,33,0,40
2011-01-31,34,0,41
2011-01-30,35,0,41
2011-01-29,35,0,41
2011-01-28,35,0,41
2011-01-27,36,0,41.5
2011-01-26,36,0,41.5
2011-01-25,36,0,41.5
2011-01-24,36,0,41.5
2011-01-23,36,0,41.5
2011-01-22,37,0,41.5
2011-01-21,37,0,41.5
2011-01-20,38,0,42
2011-01-19,38,0,42
2011-01-18,39,0,43
2011-01-17,39,0,43
2011-01-16,40,0,43
2011-01-15,40,0,43
2011-01-14,41,0,43
2011-01-13,41,0,43
2011-01-12,42,0,43
2011-01-11,43,0,43
2011-01-10,44,0,44.5
2011-01-09,44,0,44.5
2011-01-08,44,0,44.5
2011-01-07,44,0,45
2011-01-06,44,0,45
2011-01-05,45,0,45
2011-01-04,45,0,45
2011-01-03,48,0,45
2011-01-02,48,0,47
2011-01-01,49,0,47
2010-12-31,49,0,49
